solID,mape,decomp.rssd,nrmse,Google.Search,programmatic_sociodemo_investments,programmatic_behavioural_investments,reservation_social_video_investments,reservation_social_display_investments,TV.settimanale,cluster,top_sol
1_634_2,0,0.0289774062855253,0.211142723980003,0.0101357952874048,0.169639219831548,0.399867869528107,0.66539866085514,0.0382252921231564,0.0641837869607368,4,FALSE
1_669_2,0,0.0758807673385867,0.180247027058215,0.0413782026699845,0.557819942372305,0,0.771204267846374,0.514391202969262,0.416701995568525,2,FALSE
1_678_2,0,0.0315371990082835,0.209624617246409,0.014366656633485,0.185322429081765,0.408319066093649,0.646541064163942,0.0512790626705305,0.0379848795714875,4,FALSE
1_683_2,0,0.0762541068441875,0.181864629884165,0.0534965118680093,0.552199646623222,0,0.795476627107899,0.474907256645354,0.446145913309363,2,FALSE
1_693_2,0,0.0334412120839232,0.203580222615359,0.0171380943250922,0.232398756153809,0.379671821268505,0.781066737707273,0.134522009055481,0.119232280556954,4,FALSE
1_720_1,0,0.0698208498148415,0.18638705157647,0.0560231383849087,0.581864607035073,0,0.899046089006363,0.47945525807272,0.437762097182751,2,FALSE
1_728_2,0,0.0772710795889841,0.181814305353308,0.0752120798568822,0.641872384774328,0,0.791312758898544,0.472392603835026,0.443198551541749,2,FALSE
1_738_2,0,0.0341076252126289,0.203544169768283,0.0171763045499173,0.230776665635599,0.392593720657324,0.769733293274431,0.136267026309646,0.11872950511743,4,FALSE
1_758_2,0,0.0755169629629339,0.181966802335246,0.0748916194184066,0.658139538943504,0,0.80316501123093,0.372792071860348,0.444483469336888,2,FALSE
1_762_1,0,0.0632987969189109,0.186867908851592,0.023524633307555,0.674856572472934,0.254673592057888,0.901998222770777,0.319958655604898,0.383859271917245,2,FALSE
1_776_2,0,0.0391043784709729,0.195921770140751,0.019276082809443,0.385297742878775,0.549713194822407,1,0.286215283114568,0.248989327503958,1,FALSE
1_788_2,0,0.0779913514989031,0.182007490690031,0.0747693977459827,0.691233601781758,0,0.76173334467744,0.412094757552089,0.439893251927544,2,FALSE
1_804_1,0,0.0742131755120915,0.183931494939857,0.0906805706312899,0.474957456234172,0.535573398565122,0.864146237654117,0.363291689680555,0.404828759910334,1,TRUE
1_809_1,0,0.0271716168300593,0.21159151989914,0.00669732895255754,0.214897790349627,0.174103478123428,0.637784757129662,0.0313641359426442,0.0453013358852224,4,FALSE
1_901_2,0,0.0477490047210137,0.196258002779857,0.0181340905028823,0.376025425781424,0,0.911103769427645,0.1959071880163,0.233610081012761,2,FALSE
1_930_1,0,0.0648516473205765,0.189092450450577,0.0462573779455836,0.390487682984876,0,0.879807159725115,0.345054075299104,0.326081516236719,2,FALSE
1_934_2,0,0.0323728475193765,0.208010415014637,0.0125694382307497,0.246850810947679,0.20480327859581,0.66884157938553,0.061196891074078,0.0639270386409499,4,FALSE
1_956_1,0,0.0446807922605377,0.197512831889224,0.0198445824916973,0.240834378121861,0.846662795407476,0.87091166211039,0.177634701984314,0.207929058080263,1,FALSE
1_991_2,0,0.0257323679352695,0.213066419833131,0.0138076448457266,0.148561535765784,0.352785155357947,0.591937856499056,0.00227966735960554,0.0289303855032296,4,FALSE
2_263_2,0,0.223169187859834,0.138278998989866,0.553384680978429,0,0,0,0.906986322833296,0.902016035866196,3,FALSE
2_340_2,0,0.131919659549265,0.179643546998534,0.187476903262466,0.274693455685455,0,0.559113145176663,0.457151161169896,0.557695658977011,2,FALSE
2_402_1,0,0.17728200610224,0.139021001225139,0.192993201195982,0,0,0,0.831864000410008,0.833084536927682,3,FALSE
2_411_1,0,0.0577906032163214,0.190454492949261,0.0473888343537158,0.542437190555431,0,0.925117225208751,0.175899813476301,0.30164328315668,2,FALSE
2_413_2,0,0.0721893523949581,0.184346740524249,0.0343210992394394,0.525486000883668,0,0.662860066067305,0.322464480530053,0.323167078155385,2,FALSE
2_441_1,0,0.0583605192541797,0.190452720763937,0.0496056041239401,0.542124170413964,0,0.925164988535954,0.175923964246724,0.301557808828612,2,FALSE
2_471_1,0,0.0591445245793345,0.190414290924568,0.0423508781001922,0.542081294992404,0,0.922813597731972,0.176834682486328,0.325333490542421,2,FALSE
2_492_1,0,0.177282006102242,0.139021001225139,0.192993201195942,0,0,0,0.831864000410002,0.833084536927684,3,FALSE
2_522_1,0,0.182644359624881,0.13900448516656,0.311498947619863,0,0,0,0.869475333352243,0.797025774570845,3,FALSE
2_541_2,0,0.0522869500839644,0.192050441625905,0.034036763604034,0.467343472400191,0,0.869129957968172,0.110614688295166,0.217033560166221,2,FALSE
