solID,Google.Search_alphas,Google.Search_gammas,Google.Search_thetas,programmatic_behavioural_investments_alphas,programmatic_behavioural_investments_gammas,programmatic_behavioural_investments_thetas,programmatic_sociodemo_investments_alphas,programmatic_sociodemo_investments_gammas,programmatic_sociodemo_investments_thetas,reservation_social_display_investments_alphas,reservation_social_display_investments_gammas,reservation_social_display_investments_thetas,reservation_social_video_investments_alphas,reservation_social_video_investments_gammas,reservation_social_video_investments_thetas,TV.settimanale_alphas,TV.settimanale_gammas,TV.settimanale_thetas,lambda,mape,nrmse,decomp.rssd,rsq_train,lambda_hp,lambda_max,pos,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
2_828_1,2.29074642364246,0.688259370031843,0.241901594285089,1.49246501591567,0.891994646401056,0.287057772439448,1.56162391410979,0.461864458896376,0.39072252773243,2.82390443360807,0.584453894364374,0.310023494506678,2.29624199973132,0.89795636213956,0.0517521196667321,0.506125156015022,0.760392430752787,0.774959733454029,426307.974440898,0,0.22582374016116,0.0241980892573237,0.0565315076543732,0.0574641516209369,7406528.60197952,0,0.0298500061035156,134.278330087662,1,828,1,2,1655,TRUE,TRUE,3
2_848_1,0.672156676322274,0.384855502969487,0.276289939652526,0.697581566033569,0.491486042637708,0.344361193901768,1.63173353195667,0.75412035057765,0.0340062297675849,0.628870852971448,0.937186500877634,0.291864835495084,2.72345551038307,0.932446322596679,0.077622024820908,0.863582387315648,0.806565572921346,0.520572418595086,24648.337659635,0,0.161313867561732,0.966421874625164,0.511694152245149,0.00322824322863309,7406528.60197952,0,0.0330030918121338,137.762890100479,1,848,0,2,1695,TRUE,TRUE,1
2_893_1,0.795106099227889,0.374561922948224,0.371408291569608,0.524902865770032,0.51999503763386,0.26274041134896,1.53946814039362,0.75412035057765,0.0340062297675849,0.529426491439809,0.841286215179265,0.366150820792542,2.42969748926686,0.841612306194755,0.079912190449442,1.54625486057343,0.401257983722808,0.474315826246536,36159.5098733237,0,0.162638995587417,0.962169007202421,0.503638732417118,0.00478259129973302,7406528.60197952,0,0.0328781604766846,145.429164171219,1,893,0,2,1785,TRUE,TRUE,1
2_903_2,0.897138852238168,0.650855692496782,0.337151111667924,2.68844026208352,0.64519194815776,0.098986033263777,2.66432336225198,0.89158423811965,0.016029915900187,2.78056634487482,0.9405836059088,0.190157475123724,2.84901474722738,0.96101615172128,0.10556557216123,1.00311190752632,0.35648290638741,0.735369163999214,252050.659157188,0,0.212471560772661,0.272598123361419,0.16480126967171,0.0339342697932467,7406528.60197952,0,0.0309829711914063,147.122241973877,2,903,1,2,1806,TRUE,TRUE,3
2_905_1,1.80077736472296,0.385937857283316,0.0893012785730301,0.729939402096003,0.302751515317198,0.34397523509572,1.58805980121821,0.405068673082526,0.223711481415018,0.824355324114779,0.825202110568551,0.17292588723788,2.51566550124376,0.98146015602137,0.019978633412476,0.7220627942059,0.587749360494844,0.458732287154905,11265.8354829733,0,0.16051999268133,1.01920273542716,0.516488530695125,0.00142121036884764,7406528.60197952,0,0.0317618846893311,147.473155975342,1,905,0,2,1809,TRUE,TRUE,1
2_948_2,1.97499283364922,0.626603941452498,0.323724863939643,2.00190805846281,0.547768844094021,0.182074356485636,2.91606985168645,0.703277916977994,0.0228735686842863,2.68803623474853,0.9405836059088,0.190157475123724,2.84901474722738,0.96101615172128,0.10556557216123,1.00311190752632,0.35648290638741,0.735369163999214,252050.659157188,0,0.212437974525831,0.296821753805412,0.16506529534671,0.0339342697932467,7406528.60197952,0,0.029304027557373,155.189607143402,2,948,1,2,1896,TRUE,TRUE,3
2_950_1,1.80077736472296,0.385937857283316,0.0893012785730301,0.729939402096003,0.302751515317198,0.317026579325274,1.77966473964112,0.513125425477848,0.312543485262286,2.49961540345396,0.697304652872505,0.207062348292634,2.54934155652749,0.906504606593135,0.059873387999116,0.528523937775182,0.592685283926116,0.458732287154905,11265.8354829727,0,0.160580586763615,1.0258313867852,0.516123423981003,0.00142121036884757,7406528.60197952,0,0.0304498672485352,155.484549045563,1,950,0,2,1899,TRUE,TRUE,2
2_953_2,1.10607002444025,0.734661658180323,0.329032104325911,0.886847160555646,0.70236861514975,0.300146079916257,1.0855281509594,0.536209501298148,0.249370662124832,0.903176905382537,0.543048831820122,0.391075675216708,2.66539079833013,0.939477228178521,0.0289833073409078,0.826011721027759,0.932907201350159,0.536056240795048,14992.0776649407,0,0.160738475710682,0.978018864171386,0.515171424443266,0.00192436306611203,7406528.60197952,0,0.0330779552459717,156.03027009964,2,953,0,2,1906,TRUE,TRUE,2
2_963_2,2.12186118886867,0.533706396385335,0.310815864352594,1.92877678545033,0.398567981372842,0.111767286786713,2.58898953588702,0.787495550088476,0.0228735686842863,2.68803623474853,0.9405836059088,0.190157475123724,2.84901474722738,0.96101615172128,0.10556557216123,1.00311190752632,0.35648290638741,0.735369163999214,252050.659157188,0,0.212387392064217,0.300111812634986,0.16546285161978,0.0339342697932467,7406528.60197952,0,0.0279278755187988,157.961683034897,2,963,1,2,1926,TRUE,TRUE,2
2_968_2,1.10607002444025,0.734661658180323,0.329032104325911,0.886847160555646,0.70236861514975,0.300146079916257,1.0855281509594,0.536209501298148,0.249370662124832,0.903176905382537,0.543048831820122,0.391075675216708,2.77690684805982,0.803918061096175,0.0423936067999167,0.883759368054818,0.932907201350159,0.536056240795048,14992.0776649407,0,0.160713470361745,0.990732343074213,0.515322257834824,0.00192436306611203,7406528.60197952,0,0.0459070205688477,158.884802103043,2,968,0,2,1936,TRUE,TRUE,2
2_970_1,1.08349299031705,0.481288331351931,0.351282340176733,1.91011032087714,0.340070048660175,0.261998209826623,1.39567433852832,0.933525166753034,0.0992846667322961,2.99477501127122,0.868709233560617,0.385490998894492,2.91190900052132,0.635704612581827,0.100819020815388,0.648221153139826,0.740220475347468,0.795132415764873,395105.155160013,0,0.223748414735507,0.0364950421451111,0.0737928203687047,0.0532508498770494,7406528.60197952,0,0.0469999313354492,159.17950797081,1,970,1,2,1939,TRUE,TRUE,3
2_975_1,0.535505545190146,0.579443557096258,0.377055166186808,2.73863146391472,0.526571127061649,0.349882046950276,0.776998572995154,0.82825312536493,0.0225190578659277,1.29445548650561,0.761626350855995,0.397782680075128,2.64162475436421,0.768424564788286,0.0888159975196164,0.527289725368393,0.894630631507365,0.793982690909871,307504.510064485,0,0.217699973785868,0.0611832013108009,0.123191073354315,0.0414221767233784,7406528.60197952,0,0.0290021896362305,160.047123193741,1,975,1,2,1949,TRUE,TRUE,2
2_978_2,2.12186118886867,0.533706396385335,0.310815864352594,0.95875378157547,0.519700776554868,0.17765767404683,2.77783689062971,0.643971697148169,0.010610637930026,2.68803623474853,0.9405836059088,0.190157475123724,2.84901474722738,0.96101615172128,0.10556557216123,1.00311190752632,0.35648290638741,0.735369163999214,252050.659157188,0,0.212012218664675,0.333355430517652,0.168408597131112,0.0339342697932467,7406528.60197952,0,0.0315001010894775,160.619023084641,2,978,1,2,1956,TRUE,TRUE,2
2_983_2,1.10607002444025,0.734661658180323,0.329032104325911,0.886847160555646,0.70236861514975,0.300146079916257,1.0855281509594,0.536209501298148,0.150421096424152,1.3625921649571,0.816141911248353,0.355099061912261,2.92580338398075,0.939477228178521,0.0289833073409078,0.826011721027759,0.932907201350159,0.536056240795048,14992.0776649407,0,0.160520493302521,1.00614366680075,0.516485514790864,0.00192436306611203,7406528.60197952,0,0.0329978466033936,161.469753026962,2,983,0,2,1966,TRUE,TRUE,1
2_991_2,0.528903187111116,0.481891372135771,0.355838192586429,0.876204587483094,0.478383207160665,0.179830396307266,1.90933139117152,0.655863258887715,0.287355403823109,2.3143758602421,0.715524643678993,0.354814134925916,2.53009475192241,0.620049556940657,0.0356388287749907,0.884947907356699,0.595646315610862,0.553528099998972,7821.11212817827,0,0.161158098666085,0.986585571563984,0.512636738764777,0.000956071023991756,7406528.60197952,0,0.0567789077758789,162.976629972458,2,991,0,2,1982,TRUE,TRUE,3
3_653_2,0.967922905167513,0.551286278455486,0.140448448184238,2.07670695472215,0.482741692857092,0.186307845794471,1.72332854573859,0.768281852101286,0.232970494575002,1.76213033246477,0.650689594387261,0.201031837083851,0.565537684381687,0.760186656232183,0.265300758406941,2.88705013194608,0.765047509792943,0.473434491860541,6819.31859393417,0,0.163497445388803,0.56157861687673,0.498385062900446,0.00082079932284033,7406528.60197952,0,0.0308809280395508,109.825426101685,2,653,0,3,1306,TRUE,TRUE,3
3_701_1,0.569619553307506,0.364882879196367,0.15119229800133,1.77855569125003,0.376740034996986,0.0640978413695844,1.22014306499571,0.979959216455589,0.150735816427358,0.734550922715131,0.433862488103858,0.296498653952565,2.993054286314,0.831941153927712,0.099825149577696,0.724509027405957,0.315974493680826,0.79189103009497,374955.961265784,0,0.222867738328074,0.022776700545859,0.0810695962247708,0.0505301138753354,7406528.60197952,0,0.0308670997619629,117.843244075775,1,701,1,3,1401,TRUE,TRUE,1
3_722_2,1.39592526824887,0.627324242822813,0.249439914838479,2.39994489277284,0.626759096679851,0.135037667228865,1.65083546341631,0.960108357411981,0.150755966975452,0.541134846831553,0.433030280870145,0.206510271665864,2.75660649581617,0.990244920397386,0.128237137826272,0.707592378936877,0.314796599055071,0.792507396826614,285715.244964136,0,0.216231109403343,0.0486728915013405,0.134983160218248,0.0384799826921627,7406528.60197952,0,0.0295941829681397,121.430652141571,2,722,1,3,1444,TRUE,TRUE,1
3_732_1,1.26517689168525,0.569694866162119,0.229431477166691,2.07063122840614,0.479643133282207,0.0494524097709133,2.47836870277442,0.408041413257359,0.124392082602724,0.593180979943373,0.465175707095003,0.243863066276697,2.7921623750927,0.981334437802286,0.143494874498075,0.806046988912667,0.335150794660257,0.793124881713743,335224.894135659,0,0.220187403506173,0.0396664054532133,0.103039848249779,0.0451652469087016,7406528.60197952,0,0.0280640125274658,123.073718070984,1,732,1,3,1463,TRUE,TRUE,2
3_748_1,0.729840656910052,0.599679973589897,0.333495696736248,2.12877402263342,0.405467938887058,0.0515031662673909,1.29789042624752,0.876323247543749,0.131027632387395,1.01321567788716,0.348586643078569,0.297487902050655,2.8465863988795,0.918787012820261,0.145860415193903,0.625970920707211,0.355335498854846,0.775994441609438,380227.547211795,0,0.223210502187686,0.0365214949041139,0.0782408481415063,0.0512419336009648,7406528.60197952,0,0.0305149555206299,125.748569011688,1,748,1,3,1495,TRUE,TRUE,3
3_803_2,0.967922905167513,0.551286278455486,0.140448448184238,2.07670695472215,0.772526791282806,0.237232702150404,0.916277313832581,0.788450002108239,0.222571837116964,1.62672115829948,0.650689594387261,0.201031837083851,0.565537684381686,0.760186656232183,0.265300758406941,2.88705013194608,0.765047509792943,0.473434491860541,6819.31859393417,0,0.163663193792752,0.402036063549705,0.497367505491023,0.00082079932284033,7406528.60197952,0,0.035789966583252,135.173449039459,2,803,0,3,1606,TRUE,TRUE,1
3_851_1,1.29568545007851,0.500951856154406,0.220445047044659,1.63170589503279,0.798895307820955,0.124705350227119,1.84356283043258,0.667408479995401,0.0332396819284286,1.4827702566691,0.746442201293364,0.316748956936756,2.81669346649162,0.922372522048666,0.282966950027733,0.749631195537248,0.305728605400463,0.799495134079421,334332.029688587,0,0.219850595241723,0.0454275490829974,0.105781808341634,0.0450446838500229,7406528.60197952,0,0.0432040691375732,143.296600103378,1,851,1,3,1701,TRUE,TRUE,3
3_863_2,0.967922905167513,0.551286278455486,0.140448448184238,2.07670695472215,0.482741692857092,0.186455119707822,2.4662258133848,0.806457481036217,0.167706245663006,1.62672115829948,0.650689594387261,0.201031837083851,0.565537684381686,0.760186656232183,0.265300758406941,2.88705013194608,0.765047509792943,0.473434491860541,6819.31859393417,0,0.163497343172973,0.561947711708685,0.498385690102552,0.00082079932284033,7406528.60197952,0,0.029015064239502,145.282107114792,2,863,0,3,1726,TRUE,TRUE,3
3_872_1,1.73094704233969,0.983336094497792,0.348047167444602,2.30189377866326,0.776346953952218,0.107297363336262,2.92521679825428,0.41299626597785,0.176520341319892,2.59289141567807,0.814854810831952,0.287799264921643,2.84591290171451,0.955154390695489,0.0655417293163502,0.582253556352588,0.314091516457828,0.747296875510688,473107.172782505,0,0.228298009786801,0.0159052347764712,0.0357437552425505,0.0637834249599976,7406528.60197952,0,0.0304648876190186,146.811819076538,1,872,1,3,1743,TRUE,TRUE,2
3_880_1,1.95340686394911,0.890004399327937,0.203561778244679,2.25890230123584,0.320785587422726,0.164517594620262,2.29154236642297,0.830704231595442,0.0754168322147575,1.41428806959277,0.549277387040789,0.287529182479589,2.65169329244389,0.96696987500775,0.249531854694316,0.747679294980316,0.362380139928469,0.748290586749051,246944.220991669,0,0.212030143903449,0.375388001447749,0.168267972173644,0.0332447498933249,7406528.60197952,0,0.0287129878997803,148.1114590168,1,880,1,3,1759,TRUE,TRUE,3
3_896_1,1.29568545007851,0.500951856154406,0.220445047044659,1.63170589503279,0.798895307820955,0.255929069750902,1.84356283043258,0.667408479995401,0.0332396819284286,1.4827702566691,0.746442201293364,0.316748956936756,2.81669346649162,0.922372522048666,0.282966950027733,0.749631195537248,0.305728605400463,0.799495134079421,334332.029688587,0,0.219850540416922,0.0460155924452721,0.105782254329305,0.0450446838500229,7406528.60197952,0,0.0726370811462402,150.803301095963,1,896,1,3,1791,TRUE,TRUE,3
3_902_1,1.73094704233969,0.983336094497792,0.348047167444602,2.30189377866326,0.643190379975519,0.194603961175969,2.59818014083054,0.609721565015361,0.167776189257408,1.91418927095824,0.61384185335945,0.321631370473814,2.84406410091612,0.943993327688502,0.0899278378430221,0.589935899474425,0.314091516457828,0.747296875510688,473107.172782505,0,0.22828660018475,0.0231707104467714,0.0358401337008811,0.0637834249599976,7406528.60197952,0,0.04811692237854,151.770771980286,1,902,1,3,1803,TRUE,TRUE,3
3_903_2,0.64276525976858,0.438803989222354,0.382057530841954,1.79769753791381,0.36207827439917,0.128924258680714,2.25700671123878,0.455332021189155,0.0968428626913085,1.30119814554225,0.472753373529615,0.194566668319386,2.802826400729,0.851893833011681,0.25405097641101,2.1470036218313,0.640940071425612,0.676982434311599,2377.56087868067,0,0.160850878622348,0.969321365079027,0.514493115188033,0.000221030905790028,7406528.60197952,0,0.0297970771789551,151.955571174622,2,903,0,3,1806,TRUE,TRUE,2
3_923_2,0.967922905167513,0.551286278455486,0.140448448184238,2.07670695472215,0.482741692857092,0.0479672166135227,1.32813123716023,0.839774250711095,0.188125203187477,2.64586421897339,0.650689594387261,0.201031837083851,0.565537684381686,0.760186656232183,0.265300758406941,2.88705013194608,0.765047509792943,0.473434491860541,6819.31859393417,0,0.16353622784272,0.493707060783843,0.498147063274034,0.00082079932284033,7406528.60197952,0,0.0303030014038086,155.277311086655,2,923,0,3,1846,TRUE,TRUE,3
3_929_1,1.0746252540735,0.472150932225455,0.254355722167058,0.919080442960891,0.359683654800973,0.393998337377628,2.27643613000837,0.578449289828349,0.22302776050371,2.53909731157046,0.925098634362037,0.300371191685289,2.69437471025909,0.671397408784226,0.0100683671566458,0.660520215954678,0.405308212377097,0.780413134587575,275340.16379507,0,0.213763161033558,0.149811221262955,0.154616172930757,0.0370790404507229,7406528.60197952,0,0.0315911769866943,156.21896314621,1,929,1,3,1857,TRUE,TRUE,2
3_932_1,1.73094704233969,0.983336094497792,0.348047167444602,2.30189377866326,0.776346953952218,0.107297363336262,2.63680802533601,0.444398244206739,0.168337038734527,2.55249909864743,0.792065110634042,0.311788745177304,2.84591290171451,0.955154390695489,0.0655417293163502,0.582253556352588,0.314091516457828,0.747296875510688,473107.172782505,0,0.228292588975569,0.0156380694680517,0.0357895461719684,0.0637834249599976,7406528.60197952,0,0.0324130058288574,156.734251022339,1,932,1,3,1863,TRUE,TRUE,1
3_938_2,0.615354662469776,0.481060848320965,0.109432159515776,2.60279487094002,0.334627292539759,0.0479672166135227,1.32813123716023,0.839774250711095,0.188125203187477,2.64586421897339,0.650689594387261,0.201031837083851,0.565537684381686,0.760186656232183,0.265300758406941,2.88705013194608,0.765047509792943,0.473434491860541,6819.31859393417,0,0.163524175811135,0.501887109882116,0.498221030059909,0.00082079932284033,7406528.60197952,0,0.0311300754547119,157.767810106277,2,938,0,3,1876,TRUE,TRUE,3
3_947_2,0.76661044901479,0.924362647705598,0.075995135329696,2.22413617887988,0.374600516933136,0.23786399747709,2.28194804829807,0.490162815154564,0.163353499078753,2.20711383594087,0.937376568742728,0.220291557553702,0.551238107705128,0.796492919595037,0.39980522375909,2.76440694317796,0.761454920812532,0.463790861309673,907.344095044093,0,0.163225695518343,0.629200539193043,0.500051150220105,2.25082376097419e-05,7406528.60197952,0,0.0291252136230469,159.309969186783,2,947,0,3,1894,TRUE,TRUE,1
3_948_2,0.879765499815994,0.325310268717382,0.264509264703946,0.693350283547503,0.484207995468669,0.0564178989080973,1.77382084613085,0.547599900874277,0.0234803961813253,1.30119814554225,0.472753373529615,0.194566668319386,2.802826400729,0.851893833011681,0.346878507959953,2.36165785784599,0.68039088973516,0.652621877473748,10846.1004872701,0,0.161618977783387,0.970248356676466,0.509845234909706,0.00136453375339674,7406528.60197952,0,0.0310609340667725,159.472556114197,2,948,0,3,1896,TRUE,TRUE,3
3_959_1,1.0746252540735,0.472150932225455,0.254355722167058,0.919080442960891,0.359683654800973,0.393998337377628,2.27643613000837,0.578449289828349,0.22302776050371,2.53909731157046,0.925098634362037,0.32779707184786,2.79110268553281,0.631329763044998,0.00586012521115388,0.843104919134625,0.406692197987926,0.780413134587575,275340.163795069,0,0.213715116170406,0.21158969910508,0.154996142853285,0.0370790404507229,7406528.60197952,0,0.0311498641967773,161.276185035706,1,959,1,3,1917,TRUE,TRUE,3
3_962_2,0.76661044901479,0.942103645175856,0.0158856048119025,2.62414947207103,0.621161347695364,0.0999756770157489,2.85760726964684,0.358082593022684,0.163353499078753,2.20711383594087,0.937376568742728,0.220291557553702,0.551238107705128,0.796492919595037,0.39980522375909,2.76440694317796,0.761454920812532,0.463790861309673,907.344095044093,0,0.16345216688923,0.430195953994384,0.498662855947459,2.25082376097419e-05,7406528.60197952,0,0.0410001277923584,161.847813129425,2,962,0,3,1924,TRUE,TRUE,1
3_966_2,1.33666720917518,0.583030179322011,0.209618350232451,2.02308486404453,0.886075285994213,0.171454820745145,2.64557689722076,0.848634682865042,0.119962985827735,0.765447834676767,0.576491206562068,0.301405525677017,2.76537433833147,0.997494139421763,0.151851559411416,0.593662379703447,0.301533290466064,0.770623731762733,306854.605988477,0,0.218007238064169,0.0435561289943999,0.120714250017809,0.0413344204872463,7406528.60197952,0,0.0339999198913574,162.534008979797,2,966,1,3,1932,TRUE,TRUE,1
3_968_2,0.615354662469776,0.481060848320965,0.14560933066214,0.731085328462617,0.385147574614476,0.37132487367285,2.18597124583713,0.618111666662307,0.188125203187477,2.64586421897339,0.650689594387261,0.201031837083851,0.565537684381686,0.760186656232183,0.265300758406941,2.88705013194608,0.765047509792943,0.473434491860541,6819.31859393417,0,0.163464314629815,0.624497540236743,0.498588334575295,0.00082079932284033,7406528.60197952,0,0.031296968460083,162.879233121872,2,968,0,3,1936,TRUE,TRUE,3
3_974_1,0.992013597482707,0.438852243888846,0.254355722167058,0.919080442960891,0.359683654800973,0.393998337377628,2.27643613000837,0.578449289828349,0.22302776050371,2.53909731157046,0.925098634362037,0.300371191685289,2.69437471025909,0.671397408784226,0.0100683671566458,0.660520215954678,0.384947837621775,0.796482477314572,273416.191884325,0,0.213591573139907,0.102869032096614,0.155972809037397,0.0368192474450411,7406528.60197952,0,0.0300800800323486,163.826524019241,1,974,1,3,1947,TRUE,TRUE,1
3_977_2,0.76661044901479,0.942103645175856,0.0158856048119025,2.62414947207103,0.621161347695364,0.0999756770157489,2.85760726964684,0.358082593022684,0.163353499078753,2.15787331539823,0.768063708102163,0.312532566367254,0.551238107705128,0.796492919595037,0.39980522375909,2.76440694317796,0.761454920812532,0.463790861309673,907.344095044093,0,0.163452409996427,0.430246604932583,0.498661364639505,2.25082376097419e-05,7406528.60197952,0,0.0316650867462158,164.34192609787,2,977,0,3,1954,TRUE,TRUE,2
3_981_1,1.40847486259204,0.646493224307955,0.372211452122867,2.86627796046986,0.780181283856224,0.25593146120686,2.58274581754046,0.797588275718515,0.327476103460388,0.787478442718306,0.355209771029857,0.023883195383269,0.632314865992071,0.604079273788867,0.0859864138316465,2.74016690370603,0.695836260313908,0.514699485168711,48322.655916975,0,0.167110012101712,0.18511854035472,0.47597324735494,0.0064249750848504,7406528.60197952,0,0.0337440967559814,165.000032186508,1,981,0,3,1961,TRUE,TRUE,1
3_993_2,0.64276525976858,0.438803989222354,0.382057530841954,1.79769753791381,0.36207827439917,0.128924258680714,2.25700671123878,0.455332021189155,0.158085102716282,1.00018792199672,0.472753373529615,0.194566668319386,2.802826400729,0.851893833011681,0.25405097641101,2.1470036218313,0.640940071425612,0.676982434311599,2377.56087868012,0,0.160850878536175,0.969321357991562,0.514493115708235,0.000221030905789954,7406528.60197952,0,0.0310759544372559,167.139739990234,2,993,0,3,1986,TRUE,TRUE,1
3_998_2,0.636256828817765,0.504789305160133,0.0049745778261436,1.74051596859074,0.460653128066604,0.37132487367285,2.18597124583713,0.618111666662307,0.188125203187477,2.64586421897339,0.650689594387261,0.201031837083851,0.565537684381686,0.760186656232183,0.265300758406941,2.88705013194608,0.765047509792943,0.473434491860541,6819.31859393417,0,0.163295851486835,0.725569501453863,0.499621292245879,0.00082079932284033,7406528.60197952,0,0.0310769081115723,167.972414016724,2,998,0,3,1996,TRUE,TRUE,2
4_1000_2,0.606621985295522,0.979815008647885,0.349382246331629,2.41219769301256,0.846983005932874,0.215847163016549,0.540138192504949,0.66397301508923,0.0108740905551604,1.70084051262057,0.352363440009233,0.175994366612267,2.58909399949831,0.722795014922659,0.00962692131740874,0.75330500028864,0.352808760815159,0.780660865710341,269138.834933436,0,0.214356589839194,0.133877110002715,0.149915910607118,0.0362416779844683,7406528.60197952,0,0.0345449447631836,165.509393930435,2,1000,1,4,2000,TRUE,TRUE,3
