solID,Google.Search_alphas,Google.Search_gammas,Google.Search_thetas,programmatic_behavioural_investments_alphas,programmatic_behavioural_investments_gammas,programmatic_behavioural_investments_thetas,programmatic_sociodemo_investments_alphas,programmatic_sociodemo_investments_gammas,programmatic_sociodemo_investments_thetas,reservation_social_display_investments_alphas,reservation_social_display_investments_gammas,reservation_social_display_investments_thetas,reservation_social_video_investments_alphas,reservation_social_video_investments_gammas,reservation_social_video_investments_thetas,TV.settimanale_alphas,TV.settimanale_gammas,TV.settimanale_thetas,lambda,mape,nrmse,decomp.rssd,rsq_train,lambda_hp,lambda_max,pos,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
1_1285_2,2.62072478940006,0.948313688044513,0.0140593923295617,1.90886278441188,0.761461800029895,0.294210076601343,1.35835689387044,0.488227424095346,0.0229602502882549,2.3812482060102,0.981551352926765,0.0103434328052145,0.85597894002877,0.982228633674092,0.187606536682916,0.706247640543136,0.931653247893576,0.341224028641337,12603.455138638,0,0.105048332282021,0.193743062737865,0.642475203389897,0.00164558647911665,7220864.474564,0,0.0136220455169678,191.902089118958,2,1285,0,1,2570,TRUE,TRUE,2
1_1294_1,2.65887734298274,0.909269372025605,0.0768297631571358,0.801751161308351,0.815323915162495,0.126411769683851,0.653771322944429,0.673007151852534,0.208680160792518,2.90203178582313,0.989577141793317,0.0705554148868926,1.24306852533126,0.430713484156281,0.141138738296619,0.601665996412051,0.387507993590167,0.35293678066953,1692.52445705745,0,0.104536509771993,0.197657500439336,0.645950621790177,0.000134407045932816,7220864.474564,0,0.0313169956207275,193.166878223419,1,1294,0,1,2587,TRUE,TRUE,3
1_1317_2,2.70002933451374,0.994083597983118,0.0336237995728612,1.40394493856628,0.786012297909948,0.0945587052010856,1.36696437324757,0.483999177126607,0.0987835730076067,2.87979664952357,0.756044021387894,0.0519775215029953,0.508439239812092,0.623194514007854,0.133252760564895,0.735492171151461,0.53835080490456,0.3161405916154,1454.65999553966,0,0.104932117435228,0.194276125123895,0.643265824342642,0.000101462479367302,7220864.474564,0,0.0155549049377441,196.546061038971,2,1317,0,1,2634,TRUE,TRUE,2
1_1345_2,2.62072478940006,0.948313688044513,0.0183805138999076,1.902765719233,0.792026695283215,0.294210076601343,2.30459083182834,0.486535371240834,0.0869928252086849,2.40061217661995,0.981551352926765,0.0103434328052145,0.85597894002877,0.982228633674092,0.187606536682916,0.706247640543136,0.931653247893576,0.341224028641337,12603.455138638,0,0.105035756343307,0.193850396069151,0.642560800956271,0.00164558647911665,7220864.474564,0,0.0250709056854248,200.532732009888,2,1345,0,1,2690,TRUE,TRUE,2
1_1575_1,2.57869190823697,0.94264711843436,0.0521185115995333,0.579638029797234,0.313441376221682,0.287403935422731,1.48031013830548,0.394342976340364,0.136926220377679,2.87069861607848,0.785551487144266,0.0563641160272725,0.567031833427831,0.651846636697032,0.279821643707634,0.81934144513935,0.32683449361893,0.340854588943612,17679.0962509114,0,0.104972503493857,0.195137618457039,0.642991173260205,0.00234856999930696,7220864.474564,0,0.0156221389770508,234.130961179733,1,1575,0,1,3149,TRUE,TRUE,3
1_1586_1,2.54502037633685,0.875382030935631,0.182578951356761,1.46655331269852,0.355074817273582,0.244871418446961,0.569535241344713,0.547658385873653,0.0806546079053108,2.19118518188454,0.806406509899818,0.000351563828189357,0.636000736192278,0.437895105654756,0.00135432499907221,1.02069710688614,0.42305351764384,0.382973099228526,343322.315444775,0,0.141074788475054,0.168499369417195,0.361280620327823,0.0474506194727124,7220864.474564,0,0.0313150882720947,235.745369195938,1,1586,1,1,3171,TRUE,TRUE,3
1_1684_1,2.73517601258993,0.905684884397465,0.170957000624834,1.41704016322067,0.867731290374283,0.322967511453848,1.04430213605496,0.399755790172959,0.263283577100695,2.7577488199277,0.98540435229751,0.133034071502494,0.630572935435562,0.31682243848,0.0180441852838306,1.49533153740795,0.435371801684406,0.380911228232337,345736.24165828,0,0.141256794555714,0.164604997549355,0.359631483695499,0.0477849516899658,7220864.474564,0,0.0316481590270996,250.109478235245,1,1684,1,1,3367,TRUE,TRUE,2
1_1699_1,2.73517601258993,0.905684884397465,0.170957000624834,1.41704016322067,0.867731290374283,0.322967511453848,1.04430213605496,0.399755790172959,0.223477997428967,2.73430280198657,0.893895554348841,0.133034071502494,0.630572935435562,0.31682243848,0.0180441852838306,1.49533153740795,0.435371801684406,0.380911228232337,345736.24165828,0,0.141298128186214,0.164991809976873,0.359256668051746,0.0477849516899658,7220864.474564,0,0.0156929492950439,252.153608083725,1,1699,1,1,3397,TRUE,TRUE,3
1_1829_2,2.66883120573516,0.981834841418506,0.0619647717716022,1.58092335004532,0.788332228090277,0.270261698402241,2.14928487109003,0.510768481648739,0.210146979016852,2.91237857718097,0.961058107779594,0.0187423703232176,0.810022736318668,0.831798662803872,0.169557629405473,0.699731593905143,0.599827927154792,0.35144953616817,19420.5293577748,0,0.104837447247998,0.194331803944002,0.643909228047176,0.00258976096386876,7220864.474564,0,0.0474350452423096,270.545980215073,2,1829,0,1,3658,TRUE,TRUE,1
1_1844_2,2.66883120573516,0.981834841418506,0.101752245394835,1.38997135184382,0.969957261741353,0.238048793884839,1.64627088257372,0.307069579230212,0.3218794234445,2.98135000483212,0.95808870352726,0.140182700983868,0.597450980150514,0.606367228046672,0.115428512682539,0.699731593905143,0.599827927154792,0.35144953616817,19420.5293577748,0,0.104923823548009,0.196120933358999,0.643322215010501,0.00258976096386876,7220864.474564,0,0.0312130451202393,272.677132129669,2,1844,0,1,3688,TRUE,TRUE,3
1_1955_1,2.98368911683622,0.975922731172115,0.0896867558675699,1.0987714390125,0.789683081120118,0.343084440755586,0.878950578532798,0.781897693149945,0.00624225437616417,2.65349900861454,0.968064505838272,0.0816432723756154,0.642754060713568,0.451658240528361,0.0202859711938939,0.921035023958045,0.302052507922382,0.323841899927469,14575.4927008338,0,0.104911393056477,0.193693897658747,0.643406722368379,0.00191871648905129,7220864.474564,0,0.0173580646514893,288.682387113571,1,1955,0,1,3909,TRUE,TRUE,1
1_1964_2,2.66883120573516,0.981834841418506,0.101752245394835,1.38997135184382,0.969957261741353,0.238048793884839,1.64627088257372,0.307069579230212,0.3218794234445,2.98135000483212,0.95808870352726,0.140182700983868,0.597450980150514,0.606367228046672,0.0493708668345526,0.699731593905143,0.599827927154792,0.35144953616817,19420.5293577748,0,0.104923823548009,0.196120933358999,0.643322215010501,0.00258976096386876,7220864.474564,0,0.0238239765167236,290.082439184189,2,1964,0,1,3928,TRUE,TRUE,3
1_1970_1,2.98368911683622,0.975922731172115,0.0896867558675699,1.0987714390125,0.789683081120118,0.343084440755586,0.878950578532797,0.430640928028931,0.0149994343517896,2.41776443119996,0.900766515262939,0.07834973629502,0.603683459248136,0.614404230751884,0.0202859711938939,0.921035023958045,0.302052507922382,0.323841899927469,14575.4927008338,0,0.105022720507727,0.194151042070191,0.642649517973174,0.00191871648905129,7220864.474564,0,0.0246331691741943,290.907543182373,1,1970,0,1,3939,TRUE,TRUE,2
1_2005_1,2.37248950778196,0.937463462200029,0.0532879803025841,0.950187240191848,0.553708042422394,0.388149899277415,1.02139888982263,0.474334073223026,0.148214924743651,2.31849481038271,0.923178871318612,0.102014483682456,0.562589355206492,0.413483110096489,0.0424367447472318,1.41914447570474,0.876217069310116,0.375481025899044,317210.399539792,0,0.139269385098822,0.17431927960346,0.377524024952702,0.0438340819445937,7220864.474564,0,0.0291321277618408,296.032182216644,1,2005,1,1,4009,TRUE,TRUE,3
1_2081_1,2.98869497301885,0.900484472490442,0.0424020732320001,0.538925590164934,0.664094388708157,0.0606299607537905,1.23852966480283,0.580574860292861,0.380975361702703,2.88202764150802,0.907379324707199,0.0686927524690044,0.634162458071186,0.316748351158547,0.00907100482815668,1.28508668657011,0.539751110872767,0.466326593157756,1759493.79560182,0,0.174584532380168,0.11343653668774,0.021810929749053,0.2435923856639,7220864.474564,0,0.0303821563720703,307.204371213913,1,2081,1,1,4161,TRUE,TRUE,1
1_2096_1,2.94066403872128,0.894042857727542,0.0147987797729773,0.521876691526804,0.493960230033082,0.0765432252691681,1.23852966480283,0.580574860292861,0.380975361702703,2.88202764150802,0.907379324707199,0.0686927524690044,0.634162458071186,0.316748351158547,0.00907100482815668,1.28508668657011,0.539751110872767,0.466326593157756,1759493.79560182,0,0.174585849820471,0.113363089715393,0.0217961665790349,0.2435923856639,7220864.474564,0,0.021129846572876,309.441487073898,1,2096,1,1,4191,TRUE,TRUE,1
1_2126_1,2.94066403872128,0.894042857727542,0.0147987797729773,0.521876691526804,0.493960230033082,0.14673483998343,0.552654894629288,0.944481835611407,0.183370647279706,2.90510901902875,0.907379324707199,0.0686927524690044,0.634162458071186,0.316748351158547,0.00907100482815668,1.28508668657011,0.539751110872767,0.466326593157756,1759493.79560182,0,0.174614059181772,0.113395180717466,0.0214800271584072,0.2435923856639,7220864.474564,0,0.0249829292297363,313.897360086441,1,2126,1,1,4251,TRUE,TRUE,2
1_2156_1,2.94066403872128,0.888421697724412,0.0164368984715103,0.742840355954888,0.493960230033082,0.0765432252691681,1.23852966480283,0.580574860292861,0.380975361702703,2.88202764150802,0.907379324707199,0.0686927524690044,0.634162458071186,0.316748351158547,0.00907100482815668,1.28508668657011,0.539751110872767,0.466326593157756,1759493.79560182,0,0.174584901926828,0.113498922887896,0.0218067886389483,0.2435923856639,7220864.474564,0,0.0312399864196777,318.310712099075,1,2156,1,1,4311,TRUE,TRUE,2
1_2190_2,2.9998464451878,0.920145171991472,0.0193076626476238,0.798693628308609,0.705788103810212,0.216893411466978,1.86293081195046,0.447705449209924,0.374828742030244,2.79052041701836,0.920058943033661,0.093365734099007,0.70213874061782,0.64248408196441,0.145076186917476,0.820530689940718,0.443676577365392,0.471609937725581,4813.65478449685,0,0.105263754440955,0.192919129269958,0.641007350775676,0.000566688039805789,7220864.474564,0,0.0277838706970215,323.476484060287,2,2190,0,1,4380,TRUE,TRUE,2
1_2226_1,2.60194689164691,0.907738590767293,0.18734172000658,1.02248817680791,0.384198948886284,0.0245163095252544,2.21166322446091,0.328071919547888,0.271463162967137,2.06403382200775,0.68024910296727,0.0200114937182869,0.644432135904065,0.38483735552496,0.00361278019346128,1.31497535843455,0.347419700114272,0.317556498279988,338444.815649773,0,0.140921915635713,0.16174740538234,0.362664140967068,0.046775078807056,7220864.474564,0,0.03125,328.811454057694,1,2226,1,1,4451,TRUE,TRUE,1
1_2280_2,2.9998464451878,0.920145171991472,0.0193076626476238,0.798693628308609,0.705788103810212,0.216893411466978,1.86293081195046,0.447705449209924,0.374828742030244,2.79052041701836,0.920058943033661,0.0876763387336982,0.628472987766402,0.616409905979497,0.129523848027787,0.820530689940717,0.443676577365392,0.471609937725581,4813.65478449685,0,0.105256904901059,0.192868471309852,0.641054068745874,0.000566688039805789,7220864.474564,0,0.0203180313110352,337.331027030945,2,2280,0,1,4560,TRUE,TRUE,1
1_2310_2,2.9998464451878,0.920145171991472,0.0193076626476238,0.798693628308609,0.705788103810212,0.216893411466978,1.86293081195046,0.447705449209924,0.374828742030244,2.79052041701836,0.866629021868333,0.0844401545429702,0.634550734443673,0.616409905979497,0.129523848027787,0.820530689940717,0.443676577365392,0.471609937725581,4813.65478449685,0,0.105296963286982,0.193085131398537,0.640780803428515,0.000566688039805789,7220864.474564,0,0.0359041690826416,341.510381221771,2,2310,0,1,4620,TRUE,TRUE,3
1_2325_2,2.9998464451878,0.920145171991472,0.0193076626476238,0.798693628308609,0.496104388760298,0.293856383947374,1.69946947383514,0.519725216967242,0.297230212893781,2.89718501597237,0.889525473210164,0.0876763387336982,0.628472987766402,0.616409905979497,0.129523848027787,0.820530689940717,0.443676577365392,0.471609937725581,4813.65478449685,0,0.105249340117501,0.192893929582849,0.641105661574023,0.000566688039805789,7220864.474564,0,0.036369800567627,343.610430002213,2,2325,0,1,4650,TRUE,TRUE,1
1_2340_2,2.9998464451878,0.920145171991472,0.0193076626476238,0.604767182632672,0.394479609237655,0.169612835845241,1.88961937656261,0.501395565428231,0.359401432869571,2.92757035852379,0.911170989410589,0.114777317555369,0.597536458242736,0.676226257668625,0.122660818251315,0.887188334576539,0.320732032693233,0.471609937725581,4813.65478449685,0,0.105194519303986,0.193758810864705,0.64147943599556,0.000566688039805789,7220864.474564,0,0.0156240463256836,345.658544063568,2,2340,0,1,4680,TRUE,TRUE,3
1_943_1,2.69554114350809,0.936159109778885,0.00362441488135741,0.63925373635356,0.405318261457672,0.341191181907945,1.33467223420491,0.315251273102069,0.294322451627744,2.77268297913183,0.862042558984754,0.088327005296208,1.36320486171951,0.619015004134821,0.177671420461449,1.72103883983749,0.390572573476574,0.309800988245611,312572.723162648,0,0.116262072060545,0.180449502914393,0.562070741525936,0.0431917571637449,7220864.474564,0,0.0312469005584717,143.744961023331,1,943,0,1,1885,TRUE,TRUE,3
2_1002_2,2.58188713676657,0.926197025819528,0.377546880380109,1.98397953456885,0.799856112657973,0.389160148727365,0.759634038260796,0.507778512232396,0.300937095933743,2.66537411745288,0.898817005808831,0.0325753818132738,1.52964604179258,0.824977804405556,0.208252713000678,0.57751551476502,0.58090266303681,0.338253931067773,9724.21251583872,0,0.104229979551299,0.247505803797676,0.648023920751336,0.00124680727670949,7220864.474564,0,0.015625,140.727154016495,2,1002,0,2,2004,TRUE,TRUE,1
2_1138_1,2.99312072952675,0.964810234312077,0.0924453960536018,2.84103352939102,0.667100152928163,0.315590081073478,1.04293719336387,0.444772105269014,0.181316186582544,2.31560124384247,0.758031921775754,0.189266761600277,0.519245673997278,0.363979066036848,0.0130804736336122,1.15773859049958,0.889878334418141,0.502379719298634,925237.364150984,0,0.163959812272536,0.117278540105326,0.137247745714515,0.128046682185266,7220864.474564,0,0.0156240463256836,160.358501911163,1,1138,1,2,2275,TRUE,TRUE,3
2_787_2,2.72373812337661,0.970917069307989,0.248369394427177,0.840303491184048,0.544938159049398,0.247395196759709,0.532295652400215,0.30925327289198,0.26147744508946,2.98932620918083,0.885924356645612,0.0098736709078589,1.43539026231759,0.8262421892044,0.207182386689467,0.585112058802993,0.479031345253072,0.31012175786226,14507.4761198256,0,0.104318141054236,0.208708474559203,0.647428240626641,0.00190929609574712,7220864.474564,0,0.0224859714508057,110.40225982666,2,787,0,2,1574,TRUE,TRUE,1
2_817_2,2.36719585094299,0.947796300697994,0.0635616094485191,1.50807121568469,0.876603188215202,0.324050434210612,0.532295652400215,0.30925327289198,0.26147744508946,2.98932620918083,0.885924356645612,0.0098736709078589,1.43539026231759,0.8262421892044,0.207182386689467,0.585112058802993,0.479031345253072,0.31012175786226,14507.4761198256,0,0.104557334802798,0.195847130610608,0.645809545268081,0.00190929609574712,7220864.474564,0,0.0317120552062988,114.614172935486,2,817,0,2,1634,TRUE,TRUE,1
2_847_2,2.36719585094299,0.952381433903191,0.0594107706645636,0.992705881530108,0.798939988257775,0.238542770106262,0.921922242062238,0.301502988913537,0.26147744508946,2.98932620918083,0.885924356645612,0.0098736709078589,1.43539026231759,0.8262421892044,0.207182386689467,0.585112058802993,0.479031345253072,0.31012175786226,14507.4761198256,0,0.104562908406644,0.195845296690497,0.645771782830822,0.00190929609574712,7220864.474564,0,0.0312728881835938,118.860587835312,2,847,0,2,1694,TRUE,TRUE,1
2_877_2,2.36719585094299,0.947796300697994,0.0635616094485191,1.50807121568469,0.810270182382041,0.308719386720431,0.561105610971905,0.39129780196059,0.26147744508946,2.98932620918083,0.885924356645612,0.0098736709078589,1.43539026231759,0.8262421892044,0.207182386689467,0.585112058802993,0.479031345253072,0.31012175786226,14507.4761198256,0,0.104557334802798,0.195847130610608,0.645809545268081,0.00190929609574712,7220864.474564,0,0.0468709468841553,123.028561830521,2,877,0,2,1754,TRUE,TRUE,2
2_892_2,2.36719585094299,0.947796300697994,0.0635616094485191,1.50807121568469,0.876603188215202,0.324050434210612,0.532295652400215,0.30925327289198,0.26147744508946,2.98932620918083,0.885924356645612,0.0098736709078589,1.43539026231759,0.8262421892044,0.203517844151216,0.534030046889763,0.52399353136697,0.31012175786226,14507.4761198256,0,0.104524531158539,0.196630508386669,0.646031756652427,0.00190929609574712,7220864.474564,0,0.0255351066589355,125.097486019135,2,892,0,2,1784,TRUE,TRUE,1
2_907_2,2.50120862260223,0.930986366947999,0.229643952164126,1.48948036943132,0.740639842896051,0.375388666181519,0.532295652400215,0.30925327289198,0.26147744508946,2.98932620918083,0.885924356645612,0.0098736709078589,1.43539026231759,0.8262421892044,0.203517844151216,0.534030046889763,0.52399353136697,0.31012175786226,14507.4761198256,0,0.10429215550956,0.20927782149503,0.647603869295217,0.00190929609574712,7220864.474564,0,0.0317120552062988,127.24455499649,2,907,0,2,1814,TRUE,TRUE,1
3_2237_2,2.74779965919033,0.916499546189621,0.108427159349237,2.10955834105811,0.805764893067799,0.179523461419447,1.08248731920528,0.354162402709712,0.3684575145371,2.35721086219882,0.538334175204774,0.101751217679601,0.88030596385991,0.335413669710618,0.118781291054682,2.37950137447221,0.326363652041656,0.331750362997034,323808.784126909,0,0.140311748688422,0.170035166411443,0.368171295481896,0.0447479676039648,7220864.474564,0,0.0334451198577881,315.222536087036,2,2237,1,3,4474,TRUE,TRUE,3
4_1043_2,1.02545426677414,0.45306959404695,0.0340318797170488,0.91983817092914,0.314059850461618,0.192415496363371,0.55957721199859,0.44687591642013,0.261578591815761,2.14525843322936,0.73440615436375,0.0585042824323603,0.631388652493645,0.603575789692867,0.327356520087034,0.67757994890285,0.442839703260825,0.650354511007089,31116.5936259575,0,0.106658996703141,0.179479474434278,0.631427581485942,0.00420968251658397,7220864.474564,0,0.0313460826873779,144.109253168106,2,1043,0,4,2086,TRUE,TRUE,1
4_1098_2,0.934458642278178,0.402121103060172,0.0166200556517075,0.873645429547195,0.704632175756789,0.29254362671794,1.03512553228898,0.417294082332048,0.283308341644144,2.12618174206868,0.749258652244228,0.218937623382935,0.75079554946031,0.677649075082619,0.337693665033849,1.01355938214076,0.469093818745559,0.698518655738731,68147.5055775872,0,0.108006196786472,0.176837116303771,0.622057970123183,0.0093385165424306,7220864.474564,0,0.0312590599060059,151.85626912117,2,1098,0,4,2196,TRUE,TRUE,2
4_1178_2,1.02545426677414,0.45306959404695,0.0340318797170488,0.91983817092914,0.314059850461618,0.114086445177375,0.55957721199859,0.44687591642013,0.261578591815761,2.14525843322936,0.73440615436375,0.0585042824323603,0.631388652493645,0.603575789692867,0.327356520087034,0.67757994890285,0.442839703260825,0.650354511007089,31116.5936259575,0,0.106658996703141,0.179479474434282,0.631427581485943,0.00420968251658397,7220864.474564,0,0.0489721298217773,163.14555811882,2,1178,0,4,2356,TRUE,TRUE,1
4_1226_2,1.01375072067037,0.406739713434471,0.112026246147727,0.815586458439997,0.336159615074265,0.21699311036056,0.831346600921134,0.488503985349811,0.276302835217878,2.2204314282146,0.864203811757711,0.0171737258280387,1.45332370277955,0.938514791693922,0.378540889346186,1.34642115782822,0.408994926129429,0.566525046948113,27142.2221332309,0,0.106456386230254,0.192043554775201,0.632826539025094,0.00365922640656765,7220864.474564,0,0.0430448055267334,170.098762989044,2,1226,0,4,2452,TRUE,TRUE,3
4_1273_1,1.25743994819583,0.306671491155393,0.0662545812932735,0.634865567899774,0.312785624673703,0.00277746777664779,0.901353932094328,0.387435686185721,0.294082683418777,2.48859846559269,0.780056296265323,0.1923858742016,0.648131461696586,0.596998363171553,0.230266187726653,0.615626577098482,0.438205751506083,0.634291993641228,9922.24814191367,0,0.106241383349786,0.18171960610235,0.634308152974543,0.00127423549286224,7220864.474564,0,0.0317261219024658,177.539573192596,1,1273,0,4,2545,TRUE,TRUE,1
