solID,dieci_costo_alphas,dieci_costo_gammas,dieci_costo_thetas,Google.Search_alphas,Google.Search_gammas,Google.Search_thetas,programmatic_behavioural_investments_alphas,programmatic_behavioural_investments_gammas,programmatic_behavioural_investments_thetas,programmatic_sociodemo_investments_alphas,programmatic_sociodemo_investments_gammas,programmatic_sociodemo_investments_thetas,reservation_social_display_investments_alphas,reservation_social_display_investments_gammas,reservation_social_display_investments_thetas,reservation_social_video_investments_alphas,reservation_social_video_investments_gammas,reservation_social_video_investments_thetas,venti_costo_alphas,venti_costo_gammas,venti_costo_thetas,lambda,mape,nrmse,decomp.rssd,rsq_train,lambda_hp,lambda_max,pos,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
2_823_1,0.67640788341559,0.638320573063783,0.378794903746228,2.70975035874322,0.96562917709143,0.0671524775507573,2.56830343777076,0.424864037375488,0.293150658646561,0.875071948402631,0.97165941263749,0.269211632617736,1.94315684309892,0.534917205609394,0.239901059135996,0.599318006817569,0.303566132087127,0.0249207576512746,2.35355308431245,0.491173685701028,0.0726873504937398,721849.801872008,0,0.15669767024366,0.144475488556152,0.204321765053785,0.100014070302874,7210993.61728321,0,0.130315065383911,439.811418056488,1,823,1,2,1645,TRUE,TRUE,1
2_838_1,0.67640788341559,0.638320573063783,0.378794903746228,2.70975035874322,0.899457197565138,0.0611775713337876,2.45398742559403,0.314064014922217,0.236521518955975,0.875071948402631,0.97165941263749,0.269211632617736,1.94315684309892,0.534917205609394,0.239901059135996,0.599318006817569,0.303566132087127,0.0249207576512746,2.35355308431245,0.491173685701028,0.0726873504937398,721849.801872008,0,0.156686669768734,0.14757056130172,0.204433477387813,0.100014070302874,7210993.61728321,0,0.107932090759277,448.894435167313,1,838,1,2,1675,TRUE,TRUE,3
2_844_2,0.698293965616295,0.891312201246693,0.358274370792649,2.8282914116713,0.787383969173223,0.007941372285107,2.07859190457928,0.64612126524335,0.0940840829065825,1.08565815142571,0.848056685419713,0.340900426544239,2.009147686386,0.624850188048512,0.232010633761851,0.513080059076339,0.572198947451775,0.022233179673391,2.21555011355482,0.437239805651689,0.0914976093238325,560434.268815892,0,0.150377638522947,0.154301934664758,0.267211035221645,0.0776271864985643,7210993.61728321,0,0.110352039337158,452.631098031998,2,844,1,2,1688,TRUE,TRUE,2
2_846_1,0.644622655590818,0.706749512159505,0.366366398551856,2.63797105495047,0.9717108960944,0.0638492001920295,2.6301512718459,0.527102142374692,0.246974722116837,1.06649594980349,0.854030667849465,0.128059363404633,0.758755627670367,0.752790404626043,0.200383314773716,0.642175400546335,0.363761959638655,0.0456087765306881,2.41407556761096,0.466319184367326,0.0701286697433239,700953.768805649,0,0.156078182404804,0.148141850177232,0.21060059037988,0.0971159783078182,7210993.61728321,0,0.120387077331543,453.891647100449,1,846,1,2,1691,TRUE,TRUE,3
2_853_1,0.67640788341559,0.638320573063783,0.378794903746228,2.70975035874322,0.96562917709143,0.0671524775507573,2.56830343777076,0.424864037375488,0.293150658646561,0.875071948402631,0.97165941263749,0.269211632617736,1.94315684309892,0.534917205609394,0.239901059135996,0.599318006817569,0.303566132087127,0.0249207576512746,2.35355308431245,0.491173685701028,0.0726873504937398,721849.801872008,0,0.15669767024366,0.144475488556152,0.204321765053785,0.100014070302874,7210993.61728321,0,0.110485076904297,458.286465167999,1,853,1,2,1705,TRUE,TRUE,1
2_870_1,0.587918469002918,0.874198437153143,0.334446974241128,2.65096139941394,0.952073138442708,0.0545778896820454,2.86998542833246,0.396898884701207,0.357703221192298,0.782675120704365,0.795032814101116,0.317512685391163,2.09979790477171,0.884738350125485,0.141360507930543,1.20947223795448,0.484151284847253,0.186774078854527,2.369409601564,0.313712674117803,0.0602044860116582,142360.891754653,0,0.105890628164372,0.2246441969801,0.633154320519428,0.0196441662975805,7210993.61728321,0,0.109173059463501,468.358524084091,1,870,0,2,1739,TRUE,TRUE,3
2_883_1,0.67640788341559,0.638320573063783,0.378794903746228,2.70975035874322,0.884623904954876,0.00128085488439946,1.92753435905995,0.424864037375488,0.293150658646561,0.875071948402631,0.97165941263749,0.269211632617736,1.94315684309892,0.534917205609394,0.239901059135996,0.599318006817569,0.303566132087127,0.0249207576512746,2.35355308431245,0.491173685701028,0.0726873504937398,721849.801872008,0,0.15670237912618,0.144383754759596,0.204273942879758,0.100014070302874,7210993.61728321,0,0.154053926467896,476.355226993561,1,883,1,2,1765,TRUE,TRUE,1
2_885_1,0.587918469002918,0.874198437153143,0.334446974241128,2.65096139941394,0.994989277936258,0.0593578146556212,2.86998542833246,0.396898884701207,0.357703221192298,0.782675120704365,0.795032814101116,0.317512685391163,2.09979790477171,0.884738350125485,0.141360507930543,1.20947223795448,0.484151284847253,0.186774078854527,2.369409601564,0.313712674117803,0.0602044860116582,142360.891754653,0,0.105893830322653,0.224117008663207,0.633132133179296,0.0196441662975805,7210993.61728321,0,0.161803007125855,477.634382009506,1,885,0,2,1769,TRUE,TRUE,3
2_896_2,0.749517589303646,0.935411699222786,0.398874521128343,2.77644413359586,0.962791718159587,0.139257638504012,1.61146428657897,0.527827443069013,0.320669824447825,0.960798039067059,0.669833695748561,0.379762268810618,2.77551585900132,0.890085633258005,0.127957270851685,0.532437439916187,0.488601563399454,0.0239089267093501,2.02351927143902,0.458860731682153,0.0756912420954047,707160.506172252,0,0.155619114561895,0.149245709521257,0.215237432487554,0.0979767970010334,7210993.61728321,0,0.107833862304688,484.701987028122,2,896,1,2,1792,TRUE,TRUE,2
2_898_1,0.67640788341559,0.638320573063783,0.378794903746228,2.68568381779932,0.946166049092665,0.0257223437055647,2.19076954870667,0.478978773926995,0.26815942829216,0.855892906704962,0.849640946072806,0.283420997355947,1.94315684309892,0.534917205609394,0.239901059135996,0.599318006817569,0.303566132087127,0.0249207576512746,2.35355308431245,0.491173685701028,0.0726873504937398,721849.801872008,0,0.156704432097503,0.143543492913044,0.204253092992395,0.100014070302874,7210993.61728321,0,0.109081029891968,485.812302112579,1,898,1,2,1795,TRUE,TRUE,1
2_900_2,0.546740322517293,0.838358180031966,0.3292226333157,2.26653767503129,0.936176759337913,0.0330105716232098,1.52485859766567,0.771034345824414,0.139266383059089,0.551554092194952,0.56543580352008,0.195132920694244,1.54740337029141,0.793191820063194,0.158386868810319,1.92130435772066,0.896622541117107,0.327564922271306,2.18408252767475,0.35191698596185,0.0366189252417718,8882.50500674921,0,0.102648548733093,0.238388667032391,0.655274042558245,0.00113191361695904,7210993.61728321,0,0.164139032363892,487.122625112534,2,900,0,2,1800,TRUE,TRUE,3
2_913_1,0.796872197700066,0.596289513706391,0.380144943575551,2.82754782760521,0.922082615491746,0.011586870211986,1.33948536554257,0.424864037375488,0.293150658646561,0.875071948402631,0.97165941263749,0.269211632617736,1.94315684309892,0.534917205609394,0.317624557934116,0.607847707046384,0.503159973741481,0.00553077735362629,2.39342831728344,0.524333967681854,0.105826031850149,774717.39414988,0,0.158509839986079,0.142454772368184,0.185811704869179,0.107346330234307,7210993.61728321,0,0.119241952896118,495.239032030106,1,913,1,2,1825,TRUE,TRUE,1
2_922_2,0.715872635683786,0.636668638201292,0.399653865332427,2.69499279078811,0.925815259065622,0.090046413020867,2.70855650768076,0.493841718353256,0.14978737792201,1.07946275126482,0.665789103480077,0.336060326308528,2.52795250706207,0.771594198574799,0.150214136404697,0.521486141194167,0.62631918922779,0.0247426675392188,2.19473970605515,0.420377168845718,0.0726291364046004,349733.335776516,0,0.138332798501273,0.189739244840773,0.379898580805665,0.0484048606411617,7210993.61728321,0,0.106842041015625,501.516175031662,2,922,1,2,1844,TRUE,TRUE,2
2_926_1,0.595494392576828,0.681397600984452,0.398213422305274,2.66489682906287,0.931058418056041,0.083901598896359,1.72163715097585,0.978484341652907,0.202431324258197,2.01618981978183,0.794407252307601,0.386391200123217,2.6814888790874,0.864364660917946,0.0844192871821658,1.90686327842053,0.799936797576997,0.0109180993233651,1.36880117133491,0.479907546170035,0.0147097253886235,20234.6850284662,0,0.102396695756662,0.234893239105086,0.656963569604441,0.00270635896469044,7210993.61728321,0,0.110397100448608,503.861728191376,1,926,0,2,1851,TRUE,TRUE,2
2_934_1,0.700491052037598,0.83365306373512,0.303129217088054,2.9748382427891,0.870324405983649,0.0288511421886379,1.40278586708111,0.619709952074104,0.225978343010724,1.81405752752744,0.732748296977866,0.303840382056126,2.40553048586003,0.971947882628344,0.141674842545314,2.1730287973117,0.379578568553834,0.18847626937187,2.09292853439334,0.399478376062837,0.0592222213694238,263439.113192288,0,0.110287114509955,0.222987213100794,0.602059713992844,0.0364366274891221,7210993.61728321,0,0.114966869354248,508.666002035141,1,934,0,2,1867,TRUE,TRUE,3
2_941_1,0.595494392576828,0.681397600984452,0.398213422305274,2.66489682906287,0.931058418056041,0.083901598896359,1.72163715097585,0.978484341652907,0.202431324258197,2.01618981978183,0.794407252307601,0.386391200123217,2.38376024131976,0.956015529359296,0.0658914457952003,1.90726976146188,0.956261495973528,0.246827659219207,1.29264161926706,0.436914641759712,0.023073438995714,20234.6850284662,0,0.102463475333203,0.231976465091861,0.656515990759516,0.00270635896469044,7210993.61728321,0,0.12389087677002,512.623004198074,1,941,0,2,1881,TRUE,TRUE,2
2_954_2,0.733844526022045,0.563662647517616,0.340890333741196,2.85869965253442,0.881972973231886,0.0742780546473964,2.64800062368441,0.335013460966469,0.300285766916653,0.633518820450252,0.87940831743128,0.235543793064672,1.95317177982359,0.832138970527446,0.139172397524857,1.21730420509548,0.330530277475285,0.156084748699675,2.40561950282189,0.403217176103664,0.0373013695300242,338052.207965686,0,0.137426887232617,0.198782931247053,0.38799380417934,0.046784793191312,7210993.61728321,0,0.108275890350342,520.791562080383,2,954,1,2,1908,TRUE,TRUE,3
2_956_1,0.595494392576828,0.681397600984452,0.398213422305274,2.66489682906287,0.931058418056041,0.083901598896359,1.72163715097585,0.978484341652907,0.202431324258197,2.01618981978183,0.794407252307601,0.386391200123217,2.38376024131976,0.956015529359296,0.0658914457952003,1.90726976146188,0.758355018927779,0.387603096386593,1.29264161926706,0.436914641759712,0.023073438995714,20234.6850284662,0,0.102463475333203,0.231976465091858,0.656515990759516,0.00270635896469044,7210993.61728321,0,0.103737115859985,521.793664216995,1,956,0,2,1911,TRUE,TRUE,2
2_959_2,0.580061800635349,0.65912715399859,0.379266206345317,2.71378654839768,0.903554906719318,0.021467452918376,2.0452039524442,0.805382897225673,0.0538235308081409,0.847933273691948,0.617691227519565,0.287481175540981,1.92232403739019,0.550128732531197,0.246765958644275,0.604091897724849,0.3510171821027,0.0348337228550223,2.33114871879212,0.471459186032501,0.0789681118610732,690755.454225534,0,0.155654814444006,0.145390258589679,0.214877333476222,0.0957015637271256,7210993.61728321,0,0.100437879562378,523.643048048019,2,959,1,2,1918,TRUE,TRUE,1
2_965_2,0.729062655977541,0.90673110200631,0.314603720488061,2.86100400682833,0.891767700727614,0.113437066656076,2.37526670905112,0.321254940914046,0.288104710514644,1.09515928883924,0.887160769945433,0.379666649150775,2.7477847326507,0.674225123776964,0.0512237410787136,0.786134257713437,0.301557864297848,0.0181935304603859,2.34878684969279,0.470275080934457,0.0974778566944416,354308.781193883,0,0.138823928453166,0.184418439320403,0.375487609382909,0.0490394338013293,7210993.61728321,0,0.105041027069092,527.170292139053,2,965,1,2,1930,TRUE,TRUE,2
2_971_1,0.595804881532078,0.702042018733632,0.374368820039256,2.9070143429802,0.996710556810207,0.135856866396685,2.85119421916486,0.705890850369006,0.296863905946936,1.81174352185053,0.897353233771751,0.386391200123217,2.38376024131976,0.956015529359296,0.0658914457952003,1.90726976146188,0.956261495973528,0.246827659219207,1.29264161926706,0.436914641759712,0.023073438995714,20234.6850284662,0,0.102387802415363,0.231492755334919,0.657023153706248,0.00270635896469044,7210993.61728321,0,0.137353897094727,530.522706031799,1,971,0,2,1941,TRUE,TRUE,1
2_994_1,0.700491052037598,0.83365306373512,0.303129217088054,2.9748382427891,0.870324405983649,0.0288511421886379,1.40278586708111,0.693630441682197,0.297446580975326,1.16570504757097,0.769631908760471,0.24397538549468,2.12717892974451,0.737294108508069,0.207517600603809,0.561580510359023,0.664234283468647,0.0227456257917129,1.73744565759836,0.492626418139708,0.0993456466664786,423763.617543991,0,0.143212433447141,0.176525170192967,0.335379323640482,0.0586721954171316,7210993.61728321,0,0.108841896057129,544.611124992371,1,994,1,2,1987,TRUE,TRUE,2
3_255_1,0.733192477795537,0.533212503061322,0.0151137365882948,2.68263679662105,0.919985712632348,0.0669846665362232,1.23689277360454,0.354426118024465,0.227819504454207,1.58383276494112,0.520580285097288,0.147495719916768,2.29084099354966,0.751495973582697,0.0220692638473735,1.56033949661892,0.75326309484781,0.113289129634384,2.70202100729471,0.374235593302561,0.0643801029212144,340329.095742425,0,0.137175764425711,0.204273928924523,0.390228422130044,0.047100577063708,7210993.61728321,0,0.116760969161987,148.293648958206,1,255,1,3,509,TRUE,TRUE,3
3_343_1,1.02970709054646,0.478652248579392,0.0346286406055881,2.30498672056316,0.971657730767809,0.0376076304662451,1.21839682239554,0.31156777857092,0.210622254292236,1.16574936490188,0.467076231596631,0.0366526340114903,2.35941542575498,0.851551531326718,0.00359739076973877,1.30865995321766,0.399350465664974,0.074794065511396,2.98263653338593,0.416862658769794,0.0162600905551401,336780.991275122,0,0.136975000408768,0.204849751942865,0.392011982187857,0.0466084868606701,7210993.61728321,0,0.1458420753479,201.577564001083,1,343,1,3,685,TRUE,TRUE,3
3_456_2,0.717420628674676,0.700055455722043,0.0123782419619312,2.67932114667496,0.944945269213838,0.0673555141414209,1.35684166235414,0.659026693483138,0.229769884235813,1.03963172311739,0.575654528344024,0.11026094867268,2.68675091061875,0.837710756707972,0.108003755941138,1.64627725585819,0.54158879635004,0.182911964152718,2.93985210756331,0.40228797965619,0.0513096702539743,330055.189287178,0,0.136484564389795,0.198493646671802,0.396357963717765,0.0456756785692737,7210993.61728321,0,0.122653007507324,270.291104078293,2,456,1,3,912,TRUE,TRUE,1
3_476_1,1.01359422937288,0.35168757300176,0.0253518127516824,2.37946214110918,0.988807694788071,0.0209908989409761,1.02399927094646,0.386756197257838,0.128537413734941,2.37466134016901,0.434001005777442,0.370693310325803,1.18577277739873,0.606652121988831,0.0341073048353691,0.53235165525153,0.613845362502534,0.0303970898252806,2.82957205628586,0.433571838559059,0.0187763766202432,418331.668095106,0,0.142742995196011,0.180808839681313,0.339729323264664,0.0579188328451367,7210993.61728321,0,0.108163118362427,282.605245113373,1,476,1,3,951,TRUE,TRUE,3
3_484_2,1.00549360835356,0.312207257432674,0.16408877255794,2.39087883806096,0.939284101053719,0.0488062659843922,1.3913739057204,0.499240927350637,0.395868149624416,1.68476062146848,0.344951945358439,0.0438783372548696,2.37758229487858,0.842576503157287,0.147588681595193,0.77241054866545,0.340463594000185,0.0245111141471757,2.616803999457,0.397722040648533,0.0773827371554767,394731.738457958,0,0.141205572734929,0.182060273030669,0.353875702740889,0.0546457346954497,7210993.61728321,0,0.112908840179443,287.413910150528,2,484,1,3,968,TRUE,TRUE,3
3_498_1,0.939294667090203,0.808548941118177,0.0291938248249955,2.93934983959454,0.997422326983058,0.0843286938751503,1.38363454329292,0.556060432463405,0.265045767170814,0.777934925449404,0.464857781696105,0.200643159474883,2.90767859487847,0.842875606489762,0.109516295419088,0.688438209583072,0.370563084469023,0.0215889597509088,2.69122309989401,0.362387123174039,0.0306531199910955,548837.877838757,0,0.148945886853367,0.156399977310786,0.281098435370039,0.0760188712860239,7210993.61728321,0,0.129933834075928,295.900928974152,1,498,1,3,995,TRUE,TRUE,3
3_500_2,0.902596082611659,0.456057466298429,0.0432469547189223,2.95706962847381,0.970895081215449,0.0392462577739403,1.12673899037373,0.637392857148764,0.0793474239971042,1.81561228976461,0.52261315496127,0.185559810953883,1.84609894606065,0.976282154290737,0.0901464787359883,0.944443781558831,0.343358284311312,0.0261585532302358,2.16925150638447,0.535924445019488,0.122161792539753,482519.083910656,0,0.146494663645881,0.167655102537115,0.304565856293319,0.0668210505707509,7210993.61728321,0,0.14680004119873,297.235538959503,2,500,1,3,1000,TRUE,TRUE,2
3_526_1,0.701426320921553,0.739449570883213,0.0318560355852409,2.34780971784909,0.862426385076987,0.00374072620614729,1.28602899788322,0.673894770676687,0.342947438178355,1.2125229418215,0.78117314021868,0.306208418701895,1.06483877238503,0.707890820427316,0.0602178257573682,0.528672649928033,0.390704226693915,0.00750957017849476,2.75326276687134,0.39752773978884,0.0870653532384112,335108.883270072,0,0.13725027786279,0.194424048921375,0.389565790262338,0.0463765805074921,7210993.61728321,0,0.107127904891968,312.822407960892,1,526,1,3,1051,TRUE,TRUE,2
3_541_1,0.701426320921553,0.739449570883213,0.0318560355852409,2.34780971784909,0.862426385076987,0.00374072620614729,1.28602899788322,0.673894770676687,0.342947438178355,1.2125229418215,0.585900267118716,0.352631289539296,1.21264392397754,0.711783417586768,0.091885766280612,1.17042071582616,0.466413992880486,0.00750957017849476,2.75326276687134,0.39752773978884,0.0870653532384112,335108.883270072,0,0.137214084754241,0.202838520604528,0.389887692686329,0.0463765805074921,7210993.61728321,0,0.124011993408203,321.933453083038,1,541,1,3,1081,TRUE,TRUE,3
3_546_1,0.786844423190829,0.924306915370688,0.133532646599628,0.854773616236008,0.708188758195382,0.0936894217872604,1.41520651746709,0.764501763270397,0.397217197910869,1.67487869522201,0.343994450829666,0.144212118310716,2.95172850661204,0.784468890574698,0.0291723664122774,2.7580817994616,0.916497326267938,0.329460793922665,2.17604197144722,0.4691594611419,0.107350039419265,28905.1686915153,0,0.103382258284573,0.225619517492397,0.65032837755702,0.00390887712769998,7210993.61728321,0,0.114098072052002,324.968595027924,1,546,0,3,1091,TRUE,TRUE,3
3_556_1,0.719663945975835,0.365280497128043,0.0850579332803967,2.90308183913758,0.690274618277526,0.00374072620614729,1.28602899788322,0.673894770676687,0.342947438178355,1.2125229418215,0.585900267118716,0.352631289539296,1.21264392397754,0.711783417586768,0.135684261566997,0.701597971554589,0.381880920341812,0.0348896013916166,2.87630000340771,0.346304307181067,0.0381079144901481,388364.763795852,0,0.140768103797651,0.185704674967277,0.35787301603171,0.05376269252939,7210993.61728321,0,0.109662055969238,330.956815004349,1,556,1,3,1111,TRUE,TRUE,3
3_558_1,0.939294667090203,0.808548941118177,0.0291938248249955,2.93934983959454,0.985882158264464,0.114208459607437,1.31929986457292,0.501578912000674,0.203549039110466,0.777934925449404,0.464857781696105,0.200643159474883,2.90767859487847,0.842875606489762,0.109516295419088,0.688438209583072,0.370563084469023,0.0215889597509088,2.69122309989401,0.362387123174039,0.033241688828625,548837.877838757,0,0.148939089429976,0.156882511687691,0.281164050700655,0.0760188712860239,7210993.61728321,0,0.119710922241211,332.12761592865,1,558,1,3,1115,TRUE,TRUE,3
3_561_1,0.786844423190829,0.924306915370688,0.133532646599628,0.854773616236008,0.708188758195382,0.117178557000981,1.28389394179287,0.661281328160309,0.358252633029738,2.38213053580186,0.343994450829666,0.144212118310716,2.95172850661204,0.784468890574698,0.0291723664122774,2.7580817994616,0.916497326267938,0.329460793922665,2.17604197144722,0.4691594611419,0.107350039419265,28905.1686915153,0,0.103375961809976,0.226225791907121,0.650370969612518,0.00390887712769998,7210993.61728321,0,0.127006053924561,334.073707103729,1,561,0,3,1121,TRUE,TRUE,3
