solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,mape,nrmse,decomp.rssd,rsq_train,lambda,lambda_hp,lambda_max,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
1_1000_1,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,,,,,,,,,
1_1000_1,C1_Assortment_number_SKUs,-9132.35193994038,-5249001.92451953,-0.106520395392777,0,0,-5249001.92451953,-0.106520395392777,0,0,FALSE,,,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,,,,,,,,,
1_1000_1,C1_Value_Sales,-0.192592442623329,-3289497.8075473,-0.0667552826503653,0,0,-3289497.8075473,-0.0667552826503653,0,0,FALSE,,,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,,,,,,,,,
1_1000_1,C1_Weighted_anypromo,-623.083456099736,-4033175.59549166,-0.0818470759390313,0,0,-4033175.59549166,-0.0818470759390313,0,0,FALSE,,,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,,,,,,,,,
1_1000_1,DT_costo,32243.522481349,359310.258455912,0.00729164731691504,3422.00246148488,0.00598987743900755,359310.258455912,0.00729164731691504,3422.00246148488,0.00598987743900755,TRUE,0.280017603805443,0.181002120006759,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,711986.634349719,28479.4653739888,0.280017603805443,0.181002120006759,0.369117124685935,0.504658712848005,1.98153717461168,10512.2583714394,0.495391536067473
1_1000_1,FB_Assortment_number_SKUs,33176.3773311305,31819131.7345139,0.645720184933164,303039.349852514,0.530440461467537,31819131.7345139,0.645720184933164,303039.349852514,0.530440461467537,TRUE,,,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,,,,,,,,,
1_1000_1,FB_Price_per_SU_nonpromo,-427.117265023192,-1090154.1373071,-0.0221229962219252,0,0,-1090154.1373071,-0.0221229962219252,0,0,FALSE,,,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,,,,,,,,,
1_1000_1,FB_Weighted_anypromo,2622.76392797864,19457997.0776415,0.394870029020154,185314.2578823,0.324374311505889,19457997.0776415,0.394870029020154,185314.2578823,0.324374311505889,TRUE,,,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,,,,,,,,,
1_1000_1,Google.Search,30250.0431709564,410100.227678013,0.00832235137862491,3905.71645407631,0.00683657102376274,410100.227678013,0.00832235137862491,3905.71645407631,0.00683657102376274,TRUE,0.0183781651429684,0.206587507253381,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,46729.2333333333,445.040317460317,0.0183781651429684,0.206587507253381,4.72182652998278,8.77609578468039,0.113945884882616,2101.40317789608,12.9694943643367
1_1000_1,PTcosto,13105.8443252605,597954.261405347,0.0121345591538384,5694.80248957474,0.00996818948432497,597954.261405347,0.0121345591538384,5694.80248957474,0.00996818948432497,TRUE,0.202717803855518,0.301218755753181,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,515440.332780432,20617.6133112173,0.202717803855518,0.301218755753181,0.0135423936436924,1.1600843460965,0.862006287184932,279.211835453937,0.0228508241066834
1_1000_1,holiday,0.505836717943085,-652307.601178654,-0.0132375763229739,-34331.9790094029,-0.0600947395039773,-652307.601178654,-0.0132375763229739,-34331.9790094029,-0.0600947395039773,FALSE,,,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,,,,,,,,,
1_1000_1,lockdown,0,0,0,0,0,0,0,0,0,TRUE,,,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,,,,,,,,,
1_1000_1,programmatic_behavioural_investments,0,0,0,0,0,0,0,0,0,TRUE,0.199720592786659,0,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,507819.475404496,5770.67585686927,0.199720592786659,0,0,0,Inf,0,0
1_1000_1,programmatic_sociodemo_investments,15501.1201807416,249768.551612109,0.00506866738800795,2378.74811059151,0.00416376370300191,249768.551612109,0.00506866738800795,2378.74811059151,0.00416376370300191,TRUE,0.067101181174591,0.125820614048392,0,0.12203142569957,0.389209823582398,0.512795007851161,368360.395673573,0.0509882664487451,7210993.61728321,1,1000,0,1,1999,1,170614.788128043,4374.7381571293,0.067101181174591,0.125820614048392,1.57465575086335,1.46393260720556,0.68309155426824,6888.70659764498,0.472048649881799
