solID,mape,decomp.rssd,nrmse,Google.Search,programmatic_sociodemo_investments,programmatic_behavioural_investments,reservation_social_video_investments,reservation_social_display_investments,TV.settimanale,cluster,top_sol
7_2117_1,0,0.17791262721088,0.138381300450311,0.256701597694393,0.431778657583159,0,0,0.383318934694142,0.310006575457215,2,TRUE
7_2132_1,0,0.175690705683813,0.138391093801155,0.238059545773388,0.435918588594301,0,0,0.383438892161705,0.310360360407912,2,FALSE
8_1357_1,0,0.113902367631843,0.17401679896241,0.0378041025210716,0.193123200256767,0,0.596070559572116,0.0139496083002802,0,1,FALSE
8_136_1,0,0.11577277810047,0.168985918508772,0.0510482430690928,0.298443071568899,0,0.704787472256051,0.0886912909134298,0.0752101929401922,1,FALSE
8_1552_2,0,0.113598758455402,0.175235192465522,0.0346912728044891,0.240206769842266,0,0.623658158798665,0.0156256313196096,0.00761141295749975,1,FALSE
8_2051_2,0,0.115505914169621,0.167940020855806,0.0486584040467304,0.312752752446474,0,0.800897896983688,0.119300978074374,0.11927673242668,1,FALSE
8_2345_2,0,0.11588342867852,0.165252343417779,0.0559849306749867,0.295403005092415,0,0.785933031870082,0.13072101633151,0.0922795154133089,1,FALSE
8_2360_2,0,0.11594224024739,0.165246658649594,0.0557123029751943,0.307090754514221,0,0.787316358954555,0.130492291526439,0.0922153323739517,1,FALSE
8_2375_2,0,0.117240766662614,0.165234129835267,0.0558676847857409,0.295484492166309,0,0.733220888429529,0.133795482263654,0.092221641459481,1,FALSE
8_936_2,0,0.160285362078406,0.142004860757969,0.173309260109782,0.274271437399828,0,0.396640243863038,0.413337687219843,0.39377817468497,2,FALSE
9_1575_2,0,0.130754253260354,0.147804572700157,0.115221488481363,0.367300494064233,0,0.651391123735479,0.218717483429376,0.213400489009064,1,FALSE
9_1576_1,0,0.125561649331737,0.151654118849416,0.141984559986251,0.406142158279244,0,0.893726641164349,0.214308723412973,0.261703871703701,1,FALSE
9_1907_1,0,0.115671915572333,0.169752872129514,0.0464375795997568,0.290439788624101,0,0.656177885664411,0.0627895851575826,0.0552399356407557,1,FALSE
9_1952_1,0,0.115679093085267,0.169752698887267,0.0464307905570944,0.291112357295636,0,0.656266422330412,0.062776875952069,0.055237923861263,1,FALSE
9_2023_1,0,0.119554379174518,0.157443401730296,0.0920373902453245,0.434252757831109,0,0.939863730769435,0.184049838956682,0.242437986218544,1,FALSE
9_2215_1,0,0.114349938082853,0.17238691646108,0.050134626132442,0.309125718760101,0,0.707733345683788,0.0471184416314772,0.0715352741603565,1,FALSE
9_2275_1,0,0.113710382980767,0.172385470212766,0.0501858649513831,0.309117504284348,0,0.731892781189301,0.0470513820049643,0.0715284087600389,1,FALSE
9_2290_1,0,0.113693358463636,0.172321299540836,0.0503656238665171,0.302753313789671,0,0.727779387819452,0.0452415630117948,0.0712418789251517,1,FALSE
9_2424_2,0,0.118014596711577,0.160168038512495,0.0926799971004369,0.334611734397521,0,0.969651984061688,0.193775901154501,0.211640828488585,1,FALSE
