solID,DIG_costo_alphas,DIG_costo_gammas,DIG_costo_thetas,GEN_costo_alphas,GEN_costo_gammas,GEN_costo_thetas,Google.Search_alphas,Google.Search_gammas,Google.Search_thetas,programmatic_behavioural_investments_alphas,programmatic_behavioural_investments_gammas,programmatic_behavioural_investments_thetas,programmatic_sociodemo_investments_alphas,programmatic_sociodemo_investments_gammas,programmatic_sociodemo_investments_thetas,reservation_social_display_investments_alphas,reservation_social_display_investments_gammas,reservation_social_display_investments_thetas,reservation_social_video_investments_alphas,reservation_social_video_investments_gammas,reservation_social_video_investments_thetas,lambda,mape,nrmse,decomp.rssd,rsq_train,lambda_hp,lambda_max,pos,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
1_938_2,2.38969141635132,0.640524235755567,0.346438575407935,2.66010722460837,0.702997464189543,0.196447379619381,2.98728083655201,0.940123059566153,0.0225051981450588,0.881214427089083,0.912288868630502,0.113421098161272,0.867806208251851,0.502359221909884,0.248695488923762,2.35107794080405,0.947220711911862,0.300761217103995,0.969442691137093,0.493179441791227,0.189029991649997,391199.685264996,0,0.122309462358954,0.407388953023398,0.510572380936548,0.0541558706599112,7210993.61728321,0,0.0279350280761719,136.119101047516,2,938,0,1,1876,TRUE,TRUE,3
1_959_1,2.75189093039886,0.725536833108094,0.448698661372032,2.80149339575952,0.908801425035509,0.169306617770123,2.99175110155449,0.984722950951954,0.0396861571768607,1.33758647831715,0.770219330384381,0.0518894386221421,1.41670408701027,0.611282225782986,0.122652446284132,2.78897577245153,0.658625701575919,0.381668015193998,1.69966749722143,0.630081705218899,0.19333378231627,250195.531755172,0,0.116605597559802,0.453228141623779,0.55515659427633,0.0345998617629726,7210993.61728321,0,0.0254251956939697,139.087022066116,1,959,0,1,1917,TRUE,TRUE,2
1_961_1,1.31446979833972,0.714893772224846,0.463010054083814,2.26435090265773,0.978118197662526,0.104792059720021,2.7118602923232,0.949812273188573,0.0174677717053194,0.9361541833257,0.780945066447702,0.0161335464135619,2.32805730239784,0.351945268767659,0.346011799359,2.3811066812538,0.809213462428647,0.0894612503473863,1.14285985819367,0.465627893149861,0.00905862015380023,145563.824678598,0,0.111239687274658,0.546804862128548,0.595155840938399,0.0200883843095883,7210993.61728321,0,0.0286369323730469,139.359613895416,1,961,0,1,1921,TRUE,TRUE,2
1_968_2,1.18312066301585,0.640524235755567,0.346438575407935,2.66010722460837,0.702997464189543,0.180365967370767,2.82751410174723,0.908955397144914,0.0275301460634101,2.07647158255305,0.820670501420575,0.0486975579003796,1.31098923975602,0.442606589075107,0.246064480456061,2.09604850665757,0.906962412539758,0.183966660579169,0.769108041990098,0.721490851726468,0.28060308579145,82990.3961608986,0,0.108776977166554,0.638070470652363,0.612882921912843,0.0114100121173903,7210993.61728321,0,0.0272550582885742,140.374665975571,2,968,0,1,1936,TRUE,TRUE,3
1_976_1,1.28537685154091,0.794383656965549,0.398746673350083,1.89287405024375,0.445113727030241,0.139575180318795,2.74804132214367,0.965262094625065,0.0492493824271368,1.16761801806615,0.66490252686569,0.315345008102472,2.32093333066016,0.359250844552014,0.0892890116042743,2.21807758924794,0.910103837309313,0.324978391928574,0.680223500290297,0.69529534207871,0.0114184327602167,812681.864648041,0,0.164112767403384,0.280214842123785,0.127235370211076,0.112611661108251,7210993.61728321,0,0.0487351417541504,141.641546010971,1,976,1,1,1951,TRUE,TRUE,2
1_982_2,2.85144646373681,0.88545964452895,0.371454774007058,2.72758393032992,0.867275102508716,0.150282177271905,2.67036663972326,0.964045019022153,0.0750936051430848,1.63342886601857,0.890231253668955,0.379309001487223,2.46795609319504,0.346484100824253,0.332622972073291,2.33777132231865,0.96981316570882,0.293296873793165,2.45889826096791,0.440875691397373,0.238314642341925,152568.86947785,0,0.111715657262524,0.536718413555348,0.59168395206533,0.0210599210693766,7210993.61728321,0,0.0288200378417969,142.515166044235,2,982,0,1,1964,TRUE,TRUE,3
1_984_2,0.512355118600104,0.925915470754008,0.362129885781252,2.28902539907538,0.883760388740883,0.107076064266109,2.91321870833203,0.981933256955089,0.0123708666838276,0.886927882413889,0.381347553404897,0.159262453198632,2.79133844935063,0.455832779541623,0.382162461758004,1.93273679571564,0.813705935928551,0.368340578804395,0.781782241546622,0.53996026169336,0.0193547449163567,1403387.28969679,0,0.173553351820075,0.259813796554945,0.0239357401899126,0.194537194932461,7210993.61728321,0,0.0295848846435547,142.816794872284,2,984,1,1,1968,TRUE,TRUE,2
1_988_2,0.733133565631965,0.449823668518027,0.559788915337896,2.7073399967357,0.67566560881429,0.11678881194872,2.91535346575765,0.916246895171369,0.0392992078175128,1.7332258246093,0.66412812540915,0.378954432209406,2.15020332750206,0.321780892051552,0.326998236409419,2.74023612721325,0.641881734254221,0.100753254774708,1.10787865067434,0.385832281902542,0.305730355369806,194894.050273968,0,0.113496171640166,0.511802217295098,0.578564821882425,0.0269300432722361,7210993.61728321,0,0.0259609222412109,143.463935852051,2,988,0,1,1976,TRUE,TRUE,3
1_991_1,1.28537685154091,0.794383656965549,0.398746673350083,1.89287405024375,0.528077051142298,0.139575180318795,2.74804132214367,0.965262094625065,0.0492493824271368,1.16761801806615,0.66490252686569,0.315345008102472,2.32093333066016,0.359250844552014,0.0892890116042743,2.21807758924794,0.910103837309313,0.324978391928574,0.680223500290297,0.69529534207871,0.0114184327602167,812681.864648041,0,0.164046115774706,0.275655188934634,0.127944143481144,0.112611661108251,7210993.61728321,0,0.0289139747619629,143.869164943695,1,991,1,1,1981,TRUE,TRUE,1
1_994_2,2.74173361901133,0.489955807236996,0.510710299462189,1.93403198820455,0.627273256717898,0.197165530684772,2.72216746540668,0.923770449507398,0.00790491407945589,1.4994272872128,0.82456398422448,0.0777762563605796,2.00946713866902,0.338678228672312,0.351742306537872,2.13565663360346,0.804817686469304,0.294778678761259,0.864311193728598,0.779355685188423,0.0181958403955535,435206.598829536,0,0.150183687512436,0.333065878859843,0.269100059520167,0.060259234084131,7210993.61728321,0,0.0269298553466797,144.329763889313,2,994,1,1,1988,TRUE,TRUE,1
1_999_1,2.89970855828721,0.785221605296465,0.441869979442438,2.7984909636774,0.753659132421151,0.173943971389598,2.75000304617488,0.976112024597376,0.0686166791266982,0.870103238955202,0.876581528499805,0.269973263217328,1.3867078239368,0.599917368018464,0.162725748996235,2.8743908093036,0.80764454509636,0.165281189802135,1.80872004242863,0.816126737551625,0.216522583456332,437459.017996877,0,0.149500785470761,0.356689371557637,0.275731914988694,0.0605716243803012,7210993.61728321,0,0.0295858383178711,145.07062292099,1,999,1,1,1997,TRUE,TRUE,2
2_288_1,2.8323127372129,0.391327981880072,0.422013218493031,1.69878073157988,0.726404138907762,0.982372616027154,2.12331647137002,0.635732281647837,0.0264286107407848,1.94574176169866,0.654380231155614,0.258225227255795,1.08285585330689,0.875806447791382,0.224069454670012,1.10171093530132,0.745448099987922,0.0749200691902209,1.26317394328622,0.482760490828372,0.230431197093357,192238.157087328,0,0.113883940483385,0.488314579625275,0.575680167766039,0.026561694755583,7210993.61728321,0,0.0300028324127197,41.305615901947,1,288,0,2,575,TRUE,TRUE,3
2_303_1,1.91917100304114,0.614674992751722,0.461175274222826,1.13059079683645,0.808798530497273,0.982372616027154,2.12331647137002,0.635732281647837,0.0264286107407848,1.94574176169866,0.654380231155614,0.258225227255795,1.08285585330689,0.875806447791382,0.224069454670012,1.10171093530132,0.677071384660673,0.0648972045838882,1.03954965892713,0.459563151140898,0.230431197093357,192238.157087328,0,0.113892904827598,0.485166941599361,0.575613364690519,0.026561694755583,7210993.61728321,0,0.0259218215942383,43.4641768932343,1,303,0,2,605,TRUE,TRUE,3
2_318_1,1.91917100304114,0.614674992751722,0.461175274222826,1.13059079683645,0.808798530497273,0.975629283459257,2.18945969958575,0.819369627284977,0.0177955969502516,2.32791737313034,0.718695633098465,0.306083076567732,0.87243359872225,0.977126809452879,0.224069454670012,1.10171093530132,0.677071384660673,0.0648972045838882,1.03954965892713,0.459563151140898,0.230431197093357,192238.157087328,0,0.114026038320439,0.466271391956364,0.574620623349181,0.026561694755583,7210993.61728321,0,0.0279228687286377,45.8243889808655,1,318,0,2,635,TRUE,TRUE,1
2_331_1,2.94290777279252,0.366633732415333,0.318548651909426,1.14970696068124,0.55794810110629,0.962510288124312,2.52610598788036,0.957615024175547,0.0102261359544707,2.88851527299227,0.40993576180339,0.371736065465664,1.00352957883457,0.995204876373781,0.198589439266677,0.844772161249747,0.341416444681099,0.000799161187912449,1.94557661284686,0.973861639255854,0.383333394911885,22834.0072326342,0,0.107674399687709,0.577158344004913,0.620690886399963,0.00306686159447415,7210993.61728321,0,0.0280759334564209,47.5323429107666,1,331,0,2,661,TRUE,TRUE,1
